X,Y,Z,stress
0.0003,0.00095,0.00095,567.4533818
0.00035,5.00E-05,0.0001,509.2520187
0.00035,5.00E-05,0.00015,498.9082442
0.00035,5.00E-05,0.0002,494.4897428
0.00035,5.00E-05,0.00025,510.9599332
0.00035,5.00E-05,0.0003,520.182455
0.00035,5.00E-05,0.00035,527.0333736
0.00035,5.00E-05,0.0004,537.3029601
0.00035,5.00E-05,0.00045,552.0695127
0.00035,5.00E-05,0.0005,581.459319
0.00035,5.00E-05,0.00055,609.9302791
0.00035,5.00E-05,0.0006,628.3981639
0.00035,5.00E-05,0.00065,649.0917347
0.00035,5.00E-05,0.0007,670.3806262
0.00035,5.00E-05,0.00075,666.9026044
0.00035,5.00E-05,0.0008,657.0123347
0.00035,5.00E-05,0.00085,662.4346684
0.00035,5.00E-05,0.0009,669.3756119
0.00035,5.00E-05,0.00095,672.8972736
0.00035,0.0001,5.00E-05,509.1077361
0.00035,0.0001,0.0001,500.3529672
0.00035,0.0001,0.00015,490.0059515
0.00035,0.0001,0.0002,494.6061348
0.00035,0.0001,0.00025,508.1742423
0.00035,0.0001,0.0003,519.7826989
0.00035,0.0001,0.00035,527.102702
0.00035,0.0001,0.0004,537.6882205
0.00035,0.0001,0.00045,537.3466614
0.00035,0.0001,0.0005,559.4991402
0.00035,0.0001,0.00055,588.898294
0.00035,0.0001,0.0006,604.2680501
0.00035,0.0001,0.00065,625.5723961
0.00035,0.0001,0.0007,633.3521137
0.00035,0.0001,0.00075,629.2714118
0.00035,0.0001,0.0008,615.7765531
0.00035,0.0001,0.00085,603.7213801
0.00035,0.0001,0.0009,604.8296677
0.00035,0.0001,0.00095,606.9020175
0.00035,0.00015,5.00E-05,503.9264981
0.00035,0.00015,0.0001,495.190683
0.00035,0.00015,0.00015,487.9664186
0.00035,0.00015,0.0002,493.39976
0.00035,0.00015,0.00025,508.2786697
0.00035,0.00015,0.0003,519.8755328
0.00035,0.00015,0.00035,530.4941833
0.00035,0.00015,0.0004,535.5159691
0.00035,0.00015,0.00045,537.233822
0.00035,0.00015,0.0005,543.185672
0.00035,0.00015,0.00055,565.4906384
0.00035,0.00015,0.0006,572.990136
0.00035,0.00015,0.00065,581.1456748
0.00035,0.00015,0.0007,588.775223
0.00035,0.00015,0.00075,581.1410075
0.00035,0.00015,0.0008,558.3036847
0.00035,0.00015,0.00085,546.287318
0.00035,0.00015,0.0009,547.3710385
0.00035,0.00015,0.00095,543.8891507
0.00035,0.0002,5.00E-05,498.8884608
0.00035,0.0002,0.0001,492.6677294
0.00035,0.0002,0.00015,485.7065463
0.00035,0.0002,0.0002,491.6163739
0.00035,0.0002,0.00025,507.1024123
0.00035,0.0002,0.0003,520.8081307
0.00035,0.0002,0.00035,527.6826395
0.00035,0.0002,0.0004,534.8518376
0.00035,0.0002,0.00045,537.6035972
0.00035,0.0002,0.0005,543.5474345
0.00035,0.0002,0.00055,549.4912718
0.00035,0.0002,0.0006,549.1654661
0.00035,0.0002,0.00065,549.2581665
0.00035,0.0002,0.0007,547.4488157
0.00035,0.0002,0.00075,522.4925433
0.00035,0.0002,0.0008,499.5429222
0.00035,0.0002,0.00085,486.2944981
0.00035,0.0002,0.0009,482.2298179
0.00035,0.0002,0.00095,477.2731328
0.00035,0.00025,5.00E-05,483.4518797
0.00035,0.00025,0.0001,476.4926837
0.00035,0.00025,0.00015,471.5573893
0.00035,0.00025,0.0002,480.3430005
0.00035,0.00025,0.00025,495.8240546
0.00035,0.00025,0.0003,522.4514027
0.00035,0.00025,0.00035,524.3344486
0.00035,0.00025,0.0004,531.4979777
0.00035,0.00025,0.00045,535.8353774
0.00035,0.00025,0.0005,499.0099617
0.00035,0.00025,0.00055,503.6848952
0.00035,0.00025,0.0006,495.0884806
0.00035,0.00025,0.00065,486.3491228
0.00035,0.00025,0.0007,466.4858082
0.00035,0.00025,0.00075,459.01237
0.00035,0.00025,0.0008,436.2338544
0.00035,0.00025,0.00085,403.5502491
0.00035,0.00025,0.0009,392.7633487
0.00035,0.00025,0.00095,395.3397518
0.00035,0.0003,5.00E-05,465.7369072
0.00035,0.0003,0.0001,460.7896767
0.00035,0.0003,0.00015,457.2186199
0.00035,0.0003,0.0002,466.0140249
0.00035,0.0003,0.00025,501.6927574
0.00035,0.0003,0.0003,528.3228522
0.00035,0.0003,0.00035,528.9737796
0.00035,0.0003,0.0004,531.0789973
0.00035,0.0003,0.00045,535.5221296
0.00035,0.0003,0.0005,479.4328761
0.00035,0.0003,0.00055,441.7038481
0.00035,0.0003,0.0006,424.5381504
0.00035,0.0003,0.00065,391.8102881
0.00035,0.0003,0.0007,378.2887033
0.00035,0.0003,0.00075,402.5124442
0.00035,0.0003,0.0008,356.9519323
0.00035,0.0003,0.00085,326.2473379
0.00035,0.0003,0.0009,313.5915163
0.00035,0.0003,0.00095,352.4607198
0.00035,0.00035,5.00E-05,442.9844592
0.00035,0.00035,0.0001,445.2974804
0.00035,0.00035,0.00015,441.7241814
0.00035,0.00035,0.0002,441.3077372
0.00035,0.00035,0.00025,477.2067626
0.00035,0.00035,0.0003,511.4150807
0.00035,0.00035,0.00035,505.9024388
0.00035,0.00035,0.0004,506.7634974
0.00035,0.00035,0.00045,479.1402851
0.00035,0.00035,0.0005,423.2041419
0.00035,0.00035,0.00055,372.7324004
0.00035,0.00035,0.0006,340.6832344
0.00035,0.00035,0.00065,301.2494651
0.00035,0.00035,0.0007,290.0915983
0.00035,0.00035,0.00075,281.9652081
0.00035,0.00035,0.0008,268.8263706
0.00035,0.00035,0.00085,264.0353868
0.00035,0.00035,0.0009,275.3066046
0.00035,0.00035,0.00095,285.7073111
0.00035,0.0004,5.00E-05,416.5508848
0.00035,0.0004,0.0001,415.404533
0.00035,0.0004,0.00015,417.5780266
0.00035,0.0004,0.0002,417.0748066
0.00035,0.0004,0.00025,451.3785608
0.00035,0.0004,0.0003,469.2224199
0.00035,0.0004,0.00035,463.621364
0.00035,0.0004,0.0004,434.5658852
0.00035,0.0004,0.00045,375.2591884
0.00035,0.0004,0.0005,324.7229825
0.00035,0.0004,0.00055,309.9789884
0.00035,0.0004,0.0006,276.3698996
0.00035,0.0004,0.00065,235.4719652
0.00035,0.0004,0.0007,185.2318283
0.00035,0.0004,0.00075,245.337562
0.00035,0.0004,0.0008,316.910739
0.00035,0.0004,0.00085,185.3339459
0.00035,0.0004,0.0009,204.167494
0.00035,0.0004,0.00095,221.1467353
0.00035,0.00045,5.00E-05,390.337243
0.00035,0.00045,0.0001,388.8161872
0.00035,0.00045,0.00015,387.8246068
0.00035,0.00045,0.0002,391.3420409
0.00035,0.00045,0.00025,409.1859
0.00035,0.00045,0.0003,427.0297592
0.00035,0.00045,0.00035,391.8225728
0.00035,0.00045,0.0004,330.6728218
0.00035,0.00045,0.00045,276.7135647
0.00035,0.00045,0.0005,261.8582205
0.00035,0.00045,0.00055,251.7776312
0.00035,0.00045,0.0006,213.1912893
0.00035,0.00045,0.00065,177.3647272
0.00035,0.00045,0.0007,310.620777
0.00035,0.00045,0.00075,414.6133899
0.00035,0.00045,0.0008,434.6432633
0.00035,0.00045,0.00085,317.1860731
0.00035,0.00045,0.0009,114.0404669
0.00035,0.00045,0.00095,153.980293
0.00035,0.0005,5.00E-05,364.1236013
0.00035,0.0005,0.0001,362.6025455
0.00035,0.0005,0.00015,432.6569106
0.00035,0.0005,0.0002,419.7282931
0.00035,0.0005,0.00025,437.0683098
0.00035,0.0005,0.0003,432.4065259
0.00035,0.0005,0.00035,351.1688684
0.00035,0.0005,0.0004,289.8819999
0.00035,0.0005,0.00045,192.7915663
0.00035,0.0005,0.0005,203.5825679
0.00035,0.0005,0.00055,194.3314198
0.00035,0.0005,0.0006,148.6332494
0.00035,0.0005,0.00065,122.7596881
0.00035,0.0005,0.0007,313.0636741
0.00035,0.0005,0.00075,539.7653531
0.00035,0.0005,0.0008,497.2183458
0.00035,0.0005,0.00085,441.732941
0.00035,0.0005,0.0009,152.3306132
0.00035,0.0005,0.00095,351.9659926
0.00035,0.00055,5.00E-05,350.7829287
0.00035,0.00055,0.0001,429.3234475
0.00035,0.00055,0.00015,510.9688218
0.00035,0.00055,0.0002,580.5603488
0.00035,0.00055,0.00025,594.6997
0.00035,0.00055,0.0003,563.3837528
0.00035,0.00055,0.00035,374.0723651
0.00035,0.00055,0.0004,252.7329442
0.00035,0.00055,0.00045,125.3512496
0.00035,0.00055,0.0005,103.1424191
0.00035,0.00055,0.00055,127.4965783
0.00035,0.00055,0.0006,87.14613044
0.00035,0.00055,0.00065,68.15464894
0.00035,0.00055,0.0007,323.3051615
0.00035,0.00055,0.00075,609.5321712
0.00035,0.00055,0.0008,574.8537699
0.00035,0.00055,0.00085,566.7271272
0.00035,0.00055,0.0009,418.4945132
0.00035,0.00055,0.00095,565.9994249
0.00035,0.0006,5.00E-05,413.8578906
0.00035,0.0006,0.0001,504.5305032
0.00035,0.0006,0.00015,601.8598809
0.00035,0.0006,0.0002,668.3357478
0.00035,0.0006,0.00025,703.9259827
0.00035,0.0006,0.0003,694.4004415
0.00035,0.0006,0.00035,567.5286189
0.00035,0.0006,0.0004,213.5441009
0.00035,0.0006,0.00045,72.03364695
0.00035,0.0006,0.0005,9.968080941
0.00035,0.0006,0.00055,124.5796504
0.00035,0.0006,0.0006,173.2186544
0.00035,0.0006,0.00065,233.8988484
0.00035,0.0006,0.0007,455.7620444
0.00035,0.0006,0.00075,589.7654695
0.00035,0.0006,0.0008,589.9443621
0.00035,0.0006,0.00085,634.2525698
0.00035,0.0006,0.0009,574.3035092
0.00035,0.0006,0.00095,574.9966481
0.00035,0.00065,5.00E-05,362.3706054
0.00035,0.00065,0.0001,579.7375589
0.00035,0.00065,0.00015,692.75094
0.00035,0.00065,0.0002,756.1111469
0.00035,0.00065,0.00025,804.5877448
0.00035,0.00065,0.0003,820.2047367
0.00035,0.00065,0.00035,679.7379233
0.00035,0.00065,0.0004,351.1938887
0.00035,0.00065,0.00045,238.842254
0.00035,0.00065,0.0005,219.0321638
0.00035,0.00065,0.00055,364.2800046
0.00035,0.00065,0.0006,435.516081
0.00035,0.00065,0.00065,468.1353573
0.00035,0.00065,0.0007,566.3298159
0.00035,0.00065,0.00075,569.7705788
0.00035,0.00065,0.0008,567.7013946
0.00035,0.00065,0.00085,563.4673855
0.00035,0.00065,0.0009,560.9824442
0.00035,0.00065,0.00095,549.671525
0.00035,0.0007,5.00E-05,439.8205327
0.00035,0.0007,0.0001,696.6069749
0.00035,0.0007,0.00015,740.1977565
0.00035,0.0007,0.0002,772.2151827
0.00035,0.0007,0.00025,780.8905172
0.00035,0.0007,0.0003,776.7254035
0.00035,0.0007,0.00035,649.2869184
0.00035,0.0007,0.0004,535.3617935
0.00035,0.0007,0.00045,470.8417244
0.00035,0.0007,0.0005,440.8525392
0.00035,0.0007,0.00055,594.111928
0.00035,0.0007,0.0006,601.3404468
0.00035,0.0007,0.00065,580.7761132
0.00035,0.0007,0.0007,561.1601452
0.00035,0.0007,0.00075,538.2414464
0.00035,0.0007,0.0008,532.8504693
0.00035,0.0007,0.00085,535.4114773
0.00035,0.0007,0.0009,541.3555302
0.00035,0.0007,0.00095,553.0628168
0.00035,0.00075,5.00E-05,584.4827782
0.00035,0.00075,0.0001,628.3369536
0.00035,0.00075,0.00015,666.4955953
0.00035,0.00075,0.0002,726.5611224
0.00035,0.00075,0.00025,728.6970988
0.00035,0.00075,0.0003,730.186968
0.00035,0.00075,0.00035,712.0315668
0.00035,0.00075,0.0004,679.525612
0.00035,0.00075,0.00045,647.0196572
0.00035,0.00075,0.0005,614.9572421
0.00035,0.00075,0.00055,600.3819989
0.00035,0.00075,0.0006,592.1059582
0.00035,0.00075,0.00065,583.1505439
0.00035,0.00075,0.0007,561.1771132
0.00035,0.00075,0.00075,539.3299064
0.00035,0.00075,0.0008,516.2326388
0.00035,0.00075,0.00085,495.2683046
0.00035,0.00075,0.0009,490.0771525
0.00035,0.00075,0.00095,518.2423085
0.00035,0.0008,5.00E-05,556.8392128
0.00035,0.0008,0.0001,617.5575458
0.00035,0.0008,0.00015,687.0380182
0.00035,0.0008,0.0002,722.6667499
0.00035,0.0008,0.00025,718.9072418
0.00035,0.0008,0.0003,729.4658873
0.00035,0.0008,0.00035,705.7357843
0.00035,0.0008,0.0004,670.4044672
0.00035,0.0008,0.00045,635.4452852
0.00035,0.0008,0.0005,600.4532508
0.00035,0.0008,0.00055,575.2528215
0.00035,0.0008,0.0006,569.2325488
0.00035,0.0008,0.00065,565.0215573
0.00035,0.0008,0.0007,554.2861008
0.00035,0.0008,0.00075,541.7704859
0.00035,0.0008,0.0008,521.4238016
0.00035,0.0008,0.00085,499.6109617
0.00035,0.0008,0.0009,504.2419299
0.00035,0.0008,0.00095,545.1660002
0.00035,0.00085,5.00E-05,519.905767
0.00035,0.00085,0.0001,675.3157271
0.00035,0.00085,0.00015,729.567282
0.00035,0.00085,0.0002,741.9199101
0.00035,0.00085,0.00025,734.2167985
0.00035,0.00085,0.0003,732.296698
0.00035,0.00085,0.00035,703.9495211
0.00035,0.00085,0.0004,668.547704
0.00035,0.00085,0.00045,631.2713068
0.00035,0.00085,0.0005,593.9949096
0.00035,0.00085,0.00055,557.7180755
0.00035,0.00085,0.0006,544.6846109
0.00035,0.00085,0.00065,532.5131269
0.00035,0.00085,0.0007,536.8829085
0.00035,0.00085,0.00075,541.9486861
0.00035,0.00085,0.0008,525.7597808
0.00035,0.00085,0.00085,508.1570886
0.00035,0.00085,0.0009,506.6891059
0.00035,0.00085,0.00095,553.8839602
0.00035,0.0009,5.00E-05,505.4789309
0.00035,0.0009,0.0001,715.6959692
0.00035,0.0009,0.00015,746.8062874
0.00035,0.0009,0.0002,764.6369173
0.00035,0.0009,0.00025,756.4073347
0.00035,0.0009,0.0003,728.4679776
0.00035,0.0009,0.00035,700.5532105
0.00035,0.0009,0.0004,665.6583653
0.00035,0.0009,0.00045,628.3819682
0.00035,0.0009,0.0005,591.105571
0.00035,0.0009,0.00055,553.8291738
0.00035,0.0009,0.0006,523.2911497
0.00035,0.0009,0.00065,513.5791916
0.00035,0.0009,0.0007,517.1943261
0.00035,0.0009,0.00075,520.347227
0.00035,0.0009,0.0008,520.4401507
0.00035,0.0009,0.00085,508.7967818
0.00035,0.0009,0.0009,502.5439063
0.00035,0.0009,0.00095,553.2330902
0.00035,0.00095,5.00E-05,454.9931528
0.00035,0.00095,0.0001,675.075081
0.00035,0.00095,0.00015,686.5457496
0.00035,0.00095,0.0002,677.4738092
0.00035,0.00095,0.00025,689.2740724
0.00035,0.00095,0.0003,696.5932984
0.00035,0.00095,0.00035,697.7684922
0.00035,0.00095,0.0004,670.8639938
0.00035,0.00095,0.00045,644.5170324
0.00035,0.00095,0.0005,614.5630073
0.00035,0.00095,0.00055,584.6089821
0.00035,0.00095,0.0006,547.903461
0.00035,0.00095,0.00065,509.3819118
0.00035,0.00095,0.0007,486.4500089
0.00035,0.00095,0.00075,487.5421034
0.00035,0.00095,0.0008,488.560413
0.00035,0.00095,0.00085,492.2422424
0.00035,0.00095,0.0009,528.3153047
0.00035,0.00095,0.00095,564.3883671
0.0004,5.00E-05,0.0001,520.2793812
0.0004,5.00E-05,0.00015,511.5216998
0.0004,5.00E-05,0.0002,511.3148151
0.0004,5.00E-05,0.00025,520.3623761
0.0004,5.00E-05,0.0003,532.2360155
0.0004,5.00E-05,0.00035,542.8652258
0.0004,5.00E-05,0.0004,555.0520433
0.0004,5.00E-05,0.00045,569.8731217
0.0004,5.00E-05,0.0005,575.7795729
0.0004,5.00E-05,0.00055,602.1027275
0.0004,5.00E-05,0.0006,599.5032095
0.0004,5.00E-05,0.00065,618.0142021
0.0004,5.00E-05,0.0007,638.7540661
0.0004,5.00E-05,0.00075,662.1960049
0.0004,5.00E-05,0.0008,665.2275229
0.0004,5.00E-05,0.00085,663.8915789
0.0004,5.00E-05,0.0009,660.0885371
0.0004,5.00E-05,0.00095,661.9754277
0.0004,0.0001,5.00E-05,519.5772314
0.0004,0.0001,0.0001,515.4727048
0.0004,0.0001,0.00015,506.912894
0.0004,0.0001,0.0002,509.6808245
0.0004,0.0001,0.00025,521.9000517
0.0004,0.0001,0.0003,534.3992204
0.0004,0.0001,0.00035,546.2672669
0.0004,0.0001,0.0004,556.8485144
0.0004,0.0001,0.00045,552.4040472
0.0004,0.0001,0.0005,553.3536653
0.0004,0.0001,0.00055,582.7527647
0.0004,0.0001,0.0006,588.8819289
0.0004,0.0001,0.00065,610.1939723
0.0004,0.0001,0.0007,599.5874268
0.0004,0.0001,0.00075,620.2378095
0.0004,0.0001,0.0008,615.0992753
0.0004,0.0001,0.00085,599.8155514
0.0004,0.0001,0.0009,594.8740451
0.0004,0.0001,0.00095,596.4441195
0.0004,0.00015,5.00E-05,513.337148
0.0004,0.00015,0.0001,515.39455
0.0004,0.00015,0.00015,506.6301592
0.0004,0.00015,0.0002,511.2177577
0.0004,0.00015,0.00025,523.4377272
0.0004,0.00015,0.0003,535.936896
0.0004,0.00015,0.00035,546.9012136
0.0004,0.00015,0.0004,549.1862957
0.0004,0.00015,0.00045,547.5720767
0.0004,0.00015,0.0005,536.8934877
0.0004,0.00015,0.00055,559.2361434
0.0004,0.00015,0.0006,574.7328334
0.0004,0.00015,0.00065,575.2998118
0.0004,0.00015,0.0007,558.4742617
0.0004,0.00015,0.00075,564.5181447
0.0004,0.00015,0.0008,551.5575585
0.0004,0.00015,0.00085,542.3814893
0.0004,0.00015,0.0009,540.6769251
0.0004,0.00015,0.00095,537.3551639
0.0004,0.0002,5.00E-05,508.2977796
0.0004,0.0002,0.0001,510.3540732
0.0004,0.0002,0.00015,504.1201421
0.0004,0.0002,0.0002,510.0419704
0.0004,0.0002,0.00025,523.7476924
0.0004,0.0002,0.0003,531.6302956
0.0004,0.0002,0.00035,539.5128989
0.0004,0.0002,0.0004,546.3977611
0.0004,0.0002,0.00045,547.9625163
0.0004,0.0002,0.0005,537.2464361
0.0004,0.0002,0.00055,543.1902734
0.0004,0.0002,0.0006,542.8958393
0.0004,0.0002,0.00065,545.8971937
0.0004,0.0002,0.0007,550.8719322
0.0004,0.0002,0.00075,514.2863603
0.0004,0.0002,0.0008,489.4247127
0.0004,0.0002,0.00085,476.2849269
0.0004,0.0002,0.0009,473.679945
0.0004,0.0002,0.00095,471.0749631
0.0004,0.00025,5.00E-05,506.0031295
0.0004,0.00025,0.0001,499.8292421
0.0004,0.00025,0.00015,497.3568772
0.0004,0.00025,0.0002,507.4132951
0.0004,0.00025,0.00025,522.2011507
0.0004,0.00025,0.0003,522.2012497
0.0004,0.00025,0.00035,526.5172931
0.0004,0.00025,0.0004,538.5254032
0.0004,0.00025,0.00045,550.8461973
0.0004,0.00025,0.0005,547.5589434
0.0004,0.00025,0.00055,522.935686
0.0004,0.00025,0.0006,510.7565761
0.0004,0.00025,0.00065,513.4592525
0.0004,0.00025,0.0007,466.6340482
0.0004,0.00025,0.00075,498.4833054
0.0004,0.00025,0.0008,442.1633928
0.0004,0.00025,0.00085,393.4893956
0.0004,0.00025,0.0009,393.1111092
0.0004,0.00025,0.00095,400.5349075
0.0004,0.0003,5.00E-05,490.6522012
0.0004,0.0003,0.0001,485.7054984
0.0004,0.0003,0.00015,485.6044943
0.0004,0.0003,0.0002,495.6628833
0.0004,0.0003,0.00025,505.0882991
0.0004,0.0003,0.0003,521.1569361
0.0004,0.0003,0.00035,523.0886633
0.0004,0.0003,0.0004,536.7788692
0.0004,0.0003,0.00045,536.7739876
0.0004,0.0003,0.0005,519.5734139
0.0004,0.0003,0.00055,471.7933253
0.0004,0.0003,0.0006,459.3385988
0.0004,0.0003,0.00065,395.7241264
0.0004,0.0003,0.0007,375.8493362
0.0004,0.0003,0.00075,396.323593
0.0004,0.0003,0.0008,364.2442468
0.0004,0.0003,0.00085,324.1441409
0.0004,0.0003,0.0009,333.6629371
0.0004,0.0003,0.00095,372.9009038
0.0004,0.00035,5.00E-05,469.4649291
0.0004,0.00035,0.0001,471.7491193
0.0004,0.00035,0.00015,469.8694828
0.0004,0.00035,0.0002,457.8367168
0.0004,0.00035,0.00025,467.0549599
0.0004,0.00035,0.0003,502.9702279
0.0004,0.00035,0.00035,494.8947055
0.0004,0.00035,0.0004,495.133325
0.0004,0.00035,0.00045,487.6665354
0.0004,0.00035,0.0005,458.4881699
0.0004,0.00035,0.00055,402.6658574
0.0004,0.00035,0.0006,372.1305639
0.0004,0.00035,0.00065,319.3327019
0.0004,0.00035,0.0007,278.9821996
0.0004,0.00035,0.00075,266.7487264
0.0004,0.00035,0.0008,255.7272016
0.0004,0.00035,0.00085,269.8186347
0.0004,0.00035,0.0009,281.2666474
0.0004,0.00035,0.00095,301.1684672
0.0004,0.0004,5.00E-05,433.7000877
0.0004,0.0004,0.0001,451.0962939
0.0004,0.0004,0.00015,453.2569789
0.0004,0.0004,0.0002,435.9707287
0.0004,0.0004,0.00025,424.5354857
0.0004,0.0004,0.0003,458.8556586
0.0004,0.0004,0.00035,436.9367613
0.0004,0.0004,0.0004,429.4588146
0.0004,0.0004,0.00045,402.2826119
0.0004,0.0004,0.0005,354.5618387
0.0004,0.0004,0.00055,326.0125314
0.0004,0.0004,0.0006,291.7011284
0.0004,0.0004,0.00065,285.4273793
0.0004,0.0004,0.0007,176.9308335
0.0004,0.0004,0.00075,144.7997082
0.0004,0.0004,0.0008,167.0692469
0.0004,0.0004,0.00085,201.4560753
0.0004,0.0004,0.0009,198.5096546
0.0004,0.0004,0.00095,224.2409646
0.0004,0.00045,5.00E-05,407.1218371
0.0004,0.00045,0.0001,406.1201615
0.0004,0.00045,0.00015,423.5163677
0.0004,0.00045,0.0002,411.7867075
0.0004,0.00045,0.00025,398.8191387
0.0004,0.00045,0.0003,416.6629978
0.0004,0.00045,0.00035,394.7120659
0.0004,0.00045,0.0004,357.6922539
0.0004,0.00045,0.00045,304.1309423
0.0004,0.00045,0.0005,278.0955313
0.0004,0.00045,0.00055,264.5547015
0.0004,0.00045,0.0006,225.339299
0.0004,0.00045,0.00065,236.0220442
0.0004,0.00045,0.0007,125.1854335
0.0004,0.00045,0.00075,43.73968285
0.0004,0.00045,0.0008,276.1052351
0.0004,0.00045,0.00085,433.6814159
0.0004,0.00045,0.0009,102.6359111
0.0004,0.00045,0.00095,177.2254014
0.0004,0.0005,5.00E-05,380.9081953
0.0004,0.0005,0.0001,451.0171297
0.0004,0.0005,0.00015,487.8155767
0.0004,0.0005,0.0002,379.9030245
0.0004,0.0005,0.00025,371.5501808
0.0004,0.0005,0.0003,376.1453722
0.0004,0.0005,0.00035,358.1396361
0.0004,0.0005,0.0004,316.8180951
0.0004,0.0005,0.00045,220.1280894
0.0004,0.0005,0.0005,216.4339336
0.0004,0.0005,0.00055,202.8931038
0.0004,0.0005,0.0006,174.8091152
0.0004,0.0005,0.00065,180.6792587
0.0004,0.0005,0.0007,139.4397241
0.0004,0.0005,0.00075,213.0155108
0.0004,0.0005,0.0008,540.9710618
0.0004,0.0005,0.00085,686.3914675
0.0004,0.0005,0.0009,377.1702442
0.0004,0.0005,0.00095,438.7898046
0.0004,0.00055,5.00E-05,425.9240557
0.0004,0.00055,0.0001,526.2241853
0.0004,0.00055,0.00015,575.759222
0.0004,0.00055,0.0002,372.1719597
0.0004,0.00055,0.00025,347.5822784
0.0004,0.00055,0.0003,332.7233436
0.0004,0.00055,0.00035,322.2007551
0.0004,0.00055,0.0004,290.3304085
0.0004,0.00055,0.00045,132.1529883
0.0004,0.00055,0.0005,134.9610857
0.0004,0.00055,0.00055,141.2315061
0.0004,0.00055,0.0006,135.2683922
0.0004,0.00055,0.00065,137.2906356
0.0004,0.00055,0.0007,270.5040943
0.0004,0.00055,0.00075,329.5091022
0.0004,0.00055,0.0008,592.8515986
0.0004,0.00055,0.00085,739.3641245
0.0004,0.00055,0.0009,656.5742926
0.0004,0.00055,0.00095,564.8552506
0.0004,0.0006,5.00E-05,374.4367705
0.0004,0.0006,0.0001,601.431241
0.0004,0.0006,0.00015,663.7028672
0.0004,0.0006,0.0002,459.4930601
0.0004,0.0006,0.00025,426.1661864
0.0004,0.0006,0.0003,351.3701614
0.0004,0.0006,0.00035,274.0596334
0.0004,0.0006,0.0004,291.5214884
0.0004,0.0006,0.00045,142.0593314
0.0004,0.0006,0.0005,105.2712754
0.0004,0.0006,0.00055,208.7370845
0.0004,0.0006,0.0006,284.0454297
0.0004,0.0006,0.00065,346.7213072
0.0004,0.0006,0.0007,327.8563624
0.0004,0.0006,0.00075,407.0008446
0.0004,0.0006,0.0008,570.8143991
0.0004,0.0006,0.00085,633.7853879
0.0004,0.0006,0.0009,575.3041045
0.0004,0.0006,0.00095,557.492809
0.0004,0.00065,5.00E-05,322.9494853
0.0004,0.00065,0.0001,599.3962169
0.0004,0.00065,0.00015,743.4302312
0.0004,0.00065,0.0002,657.4732433
0.0004,0.00065,0.00025,576.2108654
0.0004,0.00065,0.0003,460.2345854
0.0004,0.00065,0.00035,351.8473904
0.0004,0.00065,0.0004,401.8309658
0.0004,0.00065,0.00045,308.0883144
0.0004,0.00065,0.0005,300.7291672
0.0004,0.00065,0.00055,427.0558436
0.0004,0.00065,0.0006,528.1597094
0.0004,0.00065,0.00065,570.5137451
0.0004,0.00065,0.0007,564.6115079
